;name;regions;trainingIterations;threshold;fn_rate
121;;16;51200;0.039865810735804384;0.0
122;;16;51200;0.040327899821937054;0.0
123;;16;51200;0.04079534503452449;0.0
124;;16;51200;0.04126820845702952;0.0
125;;16;51200;0.04174655289253135;0.0
126;;16;51200;0.042230441872066725;0.0
127;;16;51200;0.042719939663067766;0.0
128;;16;51200;0.043215111277897615;0.0
129;;16;51200;0.043716022482485024;0.0
130;;16;51200;0.044222739805058975;0.0
131;;16;51200;0.04473533054498463;0.0
132;;16;51200;0.04525386278170167;0.0
133;;16;51200;0.045778405383766166;0.0
134;;16;51200;0.04630902801799737;0.0
135;;16;51200;0.04684580115873045;0.0
136;;16;51200;0.04738879609717651;0.0
137;;16;51200;0.04793808495089107;0.0
138;;16;51200;0.04849374067335233;0.0
139;;16;51200;0.04905583706365046;0.0
140;;16;51200;0.04962444877628913;0.0
141;;16;51200;0.0501996513311008;0.0
142;;16;51200;0.050781521123276704;0.0
143;;16;51200;0.05137013543351339;0.0
144;;16;51200;0.051965572438276576;0.0
145;;16;51200;0.05256791122018419;0.0
146;;16;51200;0.053177231778509665;0.0
147;;16;51200;0.05379361503980698;0.0
148;;16;51200;0.05441714286865887;0.0
149;;16;51200;0.05504789807854967;0.0
150;;16;51200;0.05568596444286409;0.0
151;;16;51200;0.056331426706013515;0.0
152;;16;51200;0.056984370594691365;0.0
153;;16;51200;0.05764488282925873;0.0
154;;16;51200;0.05831305113526219;0.0
155;;16;51200;0.05898896425508494;0.0
156;;16;51200;0.05967271195973311;0.0
157;;16;51200;0.06036438506075864;0.0
158;;16;51200;0.06106407542232036;0.0
159;;16;51200;0.061771875973384884;0.0
160;;16;51200;0.06248788072006888;0.0
161;;16;51200;0.06321218475812448;0.0
162;;16;51200;0.06394488428556944;0.0
163;;16;51200;0.06468607661546327;0.0
164;;16;51200;0.06543586018883235;0.0
165;;16;51200;0.06619433458774394;0.0
166;;16;51200;0.06696160054853222;0.0
167;;16;51200;0.06773775997517752;0.0
168;;16;51200;0.06852291595284064;0.0
169;;16;51200;0.06931717276155408;0.0
170;;16;51200;0.07012063589007184;0.0
171;;16;51200;0.07093341204987996;0.0
172;;16;51200;0.07175560918936928;0.0
173;;16;51200;0.07258733650817253;0.0
174;;16;51200;0.07342870447166766;0.0
175;;16;51200;0.07427982482564918;0.0
176;;16;51200;0.0751408106111697;0.0
177;;16;51200;0.0760117761795533;0.0
178;;16;51200;0.07689283720758312;0.0
179;;16;51200;0.0777841107128649;0.0
